,name,cuisine,latitude,longitude,address,rating,review_count,price
644,Nanbantei Japanese,japanese,1.30720330054598,103.833419233561,"['14 Scotts Rd', '#05-132, Far East Plaza', 'Singapore 228213', 'Singapore']",4.0,10,$$
645,Tonkotsu King Matsuri,japanese,1.3014083,103.9052955,"['80 Marine Parade Road', '#B1-18A, Parkway Parade', 'Singapore 449269', 'Singapore']",4.5,6,$$
646,Ramen Champion,japanese,1.29414,103.8314972,"['1 Kim Seng Promenade', '#01-22 Great World City', 'Singapore', 'Singapore']",2.5,4,$$
647,Chikuwatei Nishi,japanese,1.3120008830124,103.794238873563,"['48 Lor Mambong', 'Singapore 277699', 'Singapore']",5.0,1,$$
648,Liang Court,japanese,1.29151,103.84469,"['177 River Valley Rd', 'Singapore 179030', 'Singapore']",4.0,6,$$
649,Nantsuttei,japanese,1.30051494629232,103.839404887067,"['181 Orchard Rd', '#07-12/13, Orchard Central', 'Singapore 238896', 'Singapore']",4.0,6,$$
650,Tsuta Japanese Soba Noodles,japanese,1.3363858,103.8888439,"['18 Tai Seng Dr', '#01-01', 'Singapore 539775', 'Singapore']",4.5,6,$$
651,Sandaime Bunji,japanese,1.293466,103.858949,"['9 Raffles Boulevard', '#01-14/15', 'Singapore 039596', 'Singapore']",4.0,8,$$
652,Gyoza-Ya,japanese,1.302959,103.837188,"['260 Orchard Road, Robinsons Orchard', 'The Heeren, B1-02A', 'Singapore 238855', 'Singapore']",4.0,19,$$
653,Tsukune Ichigo,japanese,1.29536,103.83018,"['399 River Valley Rd', 'Singapore 248295', 'Singapore']",3.0,5,$$
654,Brothers Ramen,japanese,1.27587,103.8458862,"['10 Anson Rd', '#01-20, International Plaza', 'Singapore 079903', 'Singapore']",5.0,2,$$
655,Koji Sushi Bar - Raffles Place Branch,japanese,1.2841169,103.8521428,"['30 Raffles Place', '#01-32', 'Singapore 048622', 'Singapore']",4.0,2,$$
656,Watami Japanese Dining,japanese,1.35042,103.84843,"['9 Bishan Place', '#01-33', 'Bishan 579837', 'Singapore']",3.0,5,$$
657,Tomo Izakaya,japanese,1.289469,103.856288,"['8 Raffles Ave', '#01-09', 'Singapore 039802', 'Singapore']",3.5,10,$$
658,Katsuya,japanese,1.30554,103.9038773,"['85 East Coast Rd', '#01-01', 'Singapore 428787', 'Singapore']",4.0,7,$$
659,The Wall,japanese,1.27661,103.84406,"['76 Tanjong Pagar Rd', 'Singapore 088497', 'Singapore']",5.0,1,$$$
660,Hana Hana,japanese,1.27633724477686,103.843716462071,"['1 Tras Link', '#01-17, Orchid Hotel', 'Singapore 078867', 'Singapore']",4.0,4,$$$
661,Dashi Master Marusaya,japanese,1.29009519725444,103.837111932809,"['86 Robertson Quay', '#01-01', 'Singapore 238245', 'Singapore']",4.0,2,$$$
662,Himonoya,japanese,1.29198324240247,103.841383852211,"['11 Unity St', '#02-14, Robertson walk', 'Singapore', 'Singapore']",4.0,1,$$$
663,Nagae,japanese,1.29041,103.8350296,"['392 Havelock Road', 'Singapore 169663', 'Singapore']",4.0,7,$$$
664,Coq & Balls,japanese,1.2852519,103.8292453,"['6 Kim Tian Rd', 'Kai Fook Mansion', 'Singapore 169246', 'Singapore']",4.0,13,$$$
665,Fish Mart Sakuraya,japanese,1.28925265068146,103.805550729182,"['370A Alexandra Road', 'Singapore 159954', 'Singapore']",4.5,4,$$$
666,Bincho at Hua Bee,japanese,1.283741,103.8304062,"['78 Moh Guan Terrace', '#01-19', 'Singapore 162078', 'Singapore']",4.0,15,$$$
667,SushiAirways Sushibar,japanese,1.30117,103.8597336,"['20A Baghdad Street', 'Singapore 199659', 'Singapore']",3.5,7,$$$
668,Sushi Jin,japanese,1.31212,103.8541565,"['1 Farrer Park Station Road', '#01-11/12, Owen Link', 'Singapore 217562', 'Singapore']",4.0,8,$$$
669,Rocku Yakiniku Japanese Charcoal Grill,japanese,1.299629,103.854302,"['201 Victoria Street', '#04-06 Bugis Plus', 'Singapore 188067', 'Singapore']",1.5,5,$$$
670,Ginza Kuroson,japanese,1.29128072319906,103.841442251386,"['30 Robertson Quay', 'Singapore 238251', 'Singapore']",3.5,7,$$$
671,Teng Bespoke Japanese Vegetarian Dining,japanese,1.30054,103.85103,"['91 Bencoolen Street', '#01-50', 'Singapore 189652', 'Singapore']",4.5,13,$$$
672,Tsukada Nojo,japanese,1.299821,103.845445,"['68 Orchard Rd', '#03-81', 'Singapore 238891', 'Singapore']",4.0,18,$$$
673,Horse's Mouth,japanese,1.30669049475,103.828617374,"['583 Orchard Road', '#B1-39', 'Singapore 238884', 'Singapore']",4.0,23,$$$
674,Gyu-Kaku,japanese,1.31972156800455,103.843766190112,"['238 Thomson Road', '#02-46, Novena Square', 'Singapore 307683', 'Singapore']",4.0,6,$$$
675,Tenshin,japanese,1.3046549,103.8249313,"['1 Cusaden Rd', '#03-01', 'Singapore 249715', 'Singapore']",4.5,4,$$$
676,Sushi Kou,japanese,1.276993,103.843891,"['1 Tras Link', '#01-16', 'Singapore 078867', 'Singapore']",5.0,4,$$$
677,Kazu Sumiyaki,japanese,1.302,103.8407211,"['5 Koek Rd', 'Singapore 228796', 'Singapore']",4.5,19,$$$
678,Tomi Sushi,japanese,1.319782,103.843661,"['238 Thomson Rd', '#02-76/77', 'Singapore 307683', 'Singapore']",4.0,19,$$$
679,Syun,japanese,1.256752,103.820331,"['8 Sentosa Gateway', 'Festive Walk RWS, Sentosa Island', 'Southern Islands 098269', 'Singapore']",4.0,5,$$$
680,The Courtyard,japanese,1.2862,103.85298,"['1 Fullerton Square', 'Singapore 049178', 'Singapore']",4.0,7,$$$
681,Tonkichi,japanese,1.30111,103.8394699,"['181 Orchard Rd', '# 07-06 Orchard Central', 'Singapore 238896', 'Singapore']",3.5,4,$$$
682,Bijin Nabe By Tsukada Nojo,japanese,1.2917599929862,103.844534663223,"['177 River Valley Rd', '#B1-03/04/05', 'Singapore 179030', 'Singapore']",4.0,6,$$$
683,Azmaya,japanese,1.291138,103.841143,"['30 Robertson Quay', '#01-12/13, Riverside View', 'Singapore 238251', 'Singapore']",3.0,6,$$$
684,Nobu-ya,japanese,1.30044,103.85225,"['190 Middle Rd', 'Fortune Centre', 'Singapore 188979', 'Singapore']",3.0,12,$$$
685,Ishinomaki Grill And Sake,japanese,1.30643227370474,103.829679498483,"['390 Orchard Rd', 'B1-2/02A/03', 'Singapore 238871', 'Singapore']",4.0,3,$$$
686,Himawari Japanese Restaurant ,japanese,1.2747101,103.8021393,"['991B Alexandra Road', '#01-08/09', 'Singapore 119970', 'Singapore']",4.0,4,$$$
687,Gyu Kaku Japanese BBQ,japanese,1.29217,103.8426666,"['UE Square', '81 Clemenceau Avenue', '#01-18/19', 'Singapore 239917', 'Singapore']",4.0,5,$$$
688,Wahiro Boutique Japanese,japanese,1.3050267414399,103.904090915344,"['Roxy Square', '50 East Coast Rd', '#01-01', 'Singapore 428769', 'Singapore']",3.5,10,$$$
689,Yamagawa Japanese Restaurant,japanese,1.30011,103.8606415,"['7500A Beach Rd', '#01-305 The Plaza', 'Singapore 199591', 'Singapore']",4.0,5,$$$
690,Ginzawa,japanese,1.3066061,103.8295614,"['390 Orchard Road', '#01-07 Palais Renaissance', 'Singapore 238871', 'Singapore']",4.0,3,$$$
691,Ryo Sushi,japanese,1.27686,103.84387,"['1 Tras Link', '#01-06', 'Singapore 078867', 'Singapore']",4.5,6,$$$
692,Shabu Shabu Tajimaya,japanese,1.30379,103.83319,"['435 Orchard Rd', 'Wisma Atria Level 4, Japanese Food Town', 'Singapore 238877', 'Singapore']",4.5,4,$$$
693,Azmaya Honten,japanese,1.302,103.84072,"['5 Koek Road', '#03-24 to 28 Cuppage Plaza', 'Singapore 228796', 'Singapore']",3.0,4,$$$
694,Tomi Sushi,japanese,1.30420401746844,103.902803393896,"['30 East Coast Road', '#02-14/15/16 Katong V', 'Singapore 428751', 'Singapore']",4.0,5,$$$
695,Katanashi An,japanese,1.28158584462453,103.847690283842,"['1 Boon Tat Street', '#01-01', 'Singapore 069611', 'Singapore']",4.0,7,$$$
696,Nara Japanese Restaurant,japanese,1.318163,103.843934,"['167 Thomson Rd', 'Goldhill Centre', 'Singapore 307619', 'Singapore']",4.0,3,$$$
697,The Public Izakaya By Hachi,japanese,1.27430949529469,103.843622885483,"['100 Tras St', '#01-09', 'Singapore 079027', 'Singapore']",3.5,10,$$$
698,Jin Fine Dining,japanese,1.282928,103.848734,"['74 Telok Ayer St', '# 01-02', 'Singapore 048464', 'Singapore']",4.5,6,$$$
699,Akashi Japanese Restaurant,japanese,1.30389,103.83583,"['290 Orchard Rd', '#B1-01/02', 'Singapore 238859', 'Singapore']",2.5,9,$$$
700,Sakae Sushi,japanese,1.3042793317554,103.840905387247,"['Chevron House', '30 Raffles Place, #02-37', 'Singapore 048622', 'Singapore']",2.0,1,$$$
701,Shin Yuu Japanese Restaurant,japanese,1.3313031,103.8068598,"['16 Greenwood Ave', 'Singapore 289209', 'Singapore']",4.5,7,$$$
702,Shin Kushiya,japanese,1.28394,103.8479691,"['33 Pekin Street', 'Singapore 048763', 'Singapore']",4.5,2,$$$
703,Sakurazaka,japanese,1.33158,103.80669,"['24 Greenwood Ave', 'Singapore 289221', 'Singapore']",4.5,3,$$$
704,Kaiho Sushi,japanese,1.301349,103.8400574,"['03-01 Cuppage Plz', 'Singapore 228796', 'Singapore']",4.0,10,$$$
705,ichidon,japanese,1.2772797,103.8465299,"['Maxwell Road 32', 'Singapore 069115', 'Singapore']",3.0,1,$$$
706,Tonkatsu Ma Maison,japanese,1.3021,103.83665,"['333A Orchard Rd', '#02-35/36', 'Singapore 238897', 'Singapore']",3.5,23,$$$
707,IKYU,japanese,1.2825899,103.83035,"['5 Yong Siak St', 'Singapore 168643', 'Singapore']",4.0,20,$$$
708,Irodori Japanese Restaurant,japanese,1.30004,103.8494568,"['1 Selegie Road PoMo', '#01-14/15', 'Singapore 188306', 'Singapore']",2.0,1,$$$
709,Sungei Road Laksa,malay,1.3067340360828,103.857772350311,"['27 Jalan Berseh', '#01-100, Jin Shui Kopitiam', 'Singapore 200027', 'Singapore']",4.5,70,$
710,Maxwell Food Centre,malay,1.28033870373862,103.844763135292,"['1 Kadayanallur St', 'Singapore 069184', 'Singapore']",4.5,242,$
711,Swee Choon Tim Sum,malay,1.30813116564766,103.856864295044,"['183/185/187/189/191/193 Jalan Besar', 'Singapore 208882', 'Singapore']",4.0,75,$
712,Two Men Bagel House,malay,1.27453122493182,103.844383098185,"['16 Enggor St', '#01-12', 'Singapore 079717', 'Singapore']",4.5,76,$
713,Tim Ho Wan,malay,1.291329,103.855213,"['1 Raffles Link', '#B1-63/63A', 'Singapore 039393', 'Singapore']",4.5,31,$
714,旺角點心 Mongkok Dim Sum,malay,1.312036,103.876806,"['214 Geylang Lorong 8', 'Singapore 389274', 'Singapore']",3.5,10,$
715,Tai Hwa Pork Noodle,malay,1.305307,103.862343,"['466 Crawford Lane', '#01-12, Tai Hwa Eating House', 'Singapore 190465', 'Singapore']",4.0,85,$
716,Usman Restaurant,malay,1.3096699,103.85401,"['238 Serangoon Rd', 'Singapore 218085', 'Singapore']",4.0,34,$
717,Old Airport Road Food Centre,malay,1.30817,103.8857,"['Block 51 Old Airport Rd', '# 01-91', 'Singapore 390051', 'Singapore']",4.5,63,$
718,Satay By The Bay,malay,1.28200334039452,103.868970572948,"['18 Marina Gardens Dr', 'Singapore 018952', 'Singapore']",3.5,44,$
719,Tian Tian Hainanese Chicken Rice,malay,1.28035,103.84472,"['1 Kadayanallur St', '#01 -10/11', 'Maxwell Food Center', 'Singapore 069120', 'Singapore']",4.0,379,$
720,Lau Pa Sat,malay,1.2805001,103.8500214,"['18 Raffles Quay', 'Singapore 048582', 'Singapore']",4.0,135,$
721,Kampong Glam Cafe,malay,1.30124302204376,103.859976382299,"['17 Bussorah St', 'Singapore 199438', 'Singapore']",4.0,26,$
722,Hong Kong Street Family Restaurant,malay,1.32034388559559,103.84218251829,"['273 Thomson Road', 'Singapore 307644', 'Singapore']",4.5,12,$
723,Two Men Bagel House,malay,1.32059,103.84322,"['103 Irrawaddy Rd', '#01-04', 'Singapore 329566', 'Singapore']",5.0,21,$
724,Food Republic,malay,1.30379,103.83319,"['435 Orchard Rd', 'Level 4', 'Singapore 238877', 'Singapore']",4.0,26,$
725,328 Katong Laksa,malay,1.3051,103.90318,"['51 East Coast Rd', 'Singapore 428770', 'Singapore']",4.0,86,$
726,A Noodle Story,malay,1.27911431717158,103.846893310547,"['7 Maxwell Rd', '#01-39', 'Singapore 069111', 'Singapore']",4.5,28,$
727,Treasures by Imperial Treasure Yi Dian Xin,malay,1.29383,103.85333,"['252 North Bridge Rd', '#B1-37, Raffles City Shopping Centre', 'Singapore 179103', 'Singapore']",4.5,3,$
728,Thien Long Vietnamese Restaurant,malay,1.30699581862629,103.829159885645,"['400 Orchard Rd', '#04-08, Orchard Towers', 'Singapore 238875', 'Singapore']",4.0,6,$
729,Xiang Yuan Ji - Shanghai Sheng Jian Bao,malay,1.31354514177981,103.859837294634,"['405 Jalan Besar Rd', 'Singapore 209011', 'Singapore']",4.0,5,$
730,Zhong Guo La Mian Xiao Long Bao,malay,1.28218,103.84317,"['Blk 335 Smith St', '#02-135', 'Singapore 051335', 'Singapore']",4.5,29,$
731,Penang Seafood Restaurant,malay,1.3140301,103.8830566,"['76 Geylang Lorong 25A', 'Singapore 388258', 'Singapore']",4.0,12,$
732,Once Upon A Thyme,malay,1.32116365351294,103.844692022847,"['10 Sinaran Drive', 'Square 2 #B1-124', 'Singapore 307506', 'Singapore']",4.5,6,$
733,Arnold's Fried Chicken,malay,1.31504308854862,103.893275922053,"['810 Geylang Rd', '#02-99/101', 'Singapore 409286', 'Singapore']",4.0,24,$
734,Liao Fan Hawker Chan,malay,1.28319,103.84296,"['78 Smith St', 'Singapore 058972', 'Singapore']",4.0,138,$
735,Song Fa Bak Kut Teh,malay,1.28897,103.84774,"['11 New Bridge Rd', '#01-01', 'Singapore 059383', 'Singapore']",4.0,135,$
736,Hokkien Prawn Mee Fried Kway Teow,malay,1.312515,103.839101,"['500 Clemenceau Avenue North', '#01-035 Newton Food Centre', 'Singapore 229495', 'Singapore']",5.0,2,$
737,Hong Kong Style Chee Cheong Fun,malay,1.316263,103.849928,"['41A Cambridge Rd', '#01-25', 'Singapore 211041', 'Singapore']",5.0,9,$
738,Song Fa Bak Kut Teh,malay,1.28509935709304,103.844663791402,"['133 New Bridge Rd', '#01-04', 'Singapore 059413', 'Singapore']",4.5,39,$
739,Lao You Xuan Noodle Kitchen,malay,1.29525,103.82981,"['413 River Valley Rd', 'Singapore 248311', 'Singapore']",5.0,1,$
740,Da Lian Traditional Noodles,malay,1.30749,103.85808,"['216G Syed Alwi Rd', '#01-03', 'Singapore 207799', 'Singapore']",4.0,19,$
741,Food Republic,malay,1.29305,103.851574,"['13 Stamford Rd', 'Singapore 178905', 'Singapore']",4.0,1,$
742,Mrs Pho,malay,1.30142174258793,103.8617018118,"['349 Beach Rd', 'Singapore 199570', 'Singapore']",4.0,57,$
743,Golden Mile Market & Food Centre,malay,1.30324337063871,103.8638737,"['505 Beach Road', 'Singapore 199583', 'Singapore']",4.0,13,$
744,Ah Tai Hainanese Chicken Rice,malay,1.280415,103.844583,"['1 Kadayanallur St', 'Stall 7', 'Singapore 069184', 'Singapore']",4.5,56,$
745,Mr and Mrs Mohgan's Super Crispy Roti Prata,malay,1.30969568832628,103.902061906746,"['300 Joo Chiat Rd', 'Singapore 427551', 'Singapore']",4.0,31,$
746,Geylang Lorong 9 Beef Kway Teow,malay,1.3123,103.87664,"['237 Geylang Lorong 9', 'Singapore 388756', 'Singapore']",4.0,14,$
747,Hainanese Delicacy Chicken Rice,malay,1.30697898661651,103.833246280225,"['14 Scotts Rd', '#05-116', 'Singapore 228213', 'Singapore']",4.5,39,$
748,Food Republic,malay,1.29791195619858,103.849930517083,"['51 Bras Basah Rd', '#01-03, Manulife Centre', 'Singapore 189554', 'Singapore']",3.0,8,$
749,Wanton Seng's Noodle Bar,malay,1.28014,103.8468704,"['52 Amoy St', 'Singapore 069878', 'Singapore']",4.0,11,$
750,Changi Village Hawker Centre,malay,1.38935077258577,103.988161871364,"['2 Changi Village Rd', 'Singapore 500002', 'Singapore']",4.0,14,$
751,Ghim Moh Market,malay,1.3111178897203,103.78848076426,"['20 Ghim Moh Road', 'Singapore', 'Singapore']",4.5,15,$
752,ABC Brickworks Market & Food Centre,malay,1.28695,103.8081131,"['6 Jalan Bukit Merah', 'Singapore 150006', 'Singapore']",4.5,13,$
753,Ji Ji Wanton Noodle Specialist,malay,1.285775,103.845604,"['531A Upper Cross St', '#02-48/49', 'Singapore 050531', 'Singapore']",4.0,5,$
754,Wee Nam Kee Chicken Rice,malay,1.317058,103.843868,"['101 Thomson Rd', '#01-08', 'Singapore 307591', 'Singapore']",4.0,46,$
755,Zam Zam Restaurant,malay,1.30223,103.85842,"['697-699 North Bridge Rd', 'Singapore 198676', 'Singapore']",4.0,94,$
756,Jian Bo Shui Kueh,malay,1.284768,103.832378,"['30 Seng Poh Rd', '#02-05', 'Singapore 168898', 'Singapore']",4.5,16,$
757,Zion Riverside Food Centre,malay,1.29242820894372,103.831278864582,"['70 Zion Road', 'Singapore 247792', 'Singapore']",4.0,11,$
758,Curry Village Banana Leaf,malay,1.273546,103.8426034,"['8 Lim Teck Kim Road', 'Singapore 088937', 'Singapore']",4.5,2,$
759,Man Man Japanese Unagi,malay,1.27908,103.84139,"['1 Keong Saik Rd', '#01-01', 'Singapore 089109', 'Singapore']",5.0,19,$$
760,Five Star Hainanese Chicken Rice,malay,1.30717,103.90635,"['191 East Coast Rd', 'Singapore 428897', 'Singapore']",4.5,23,$$
761,Fat Bird,malay,1.29780492395512,103.856542737434,"['1 Liang Seah St', '#01-15/16', 'Singapore 189022', 'Singapore']",4.0,9,$$
762,Club55,malay,1.284922,103.861143,"['10 Bayfront Ave', 'Hotel Tower 2, Level 55', 'Singapore 018956', 'Singapore']",4.5,6,$$
763,Din Tai Fung,malay,1.303999,103.83318,"['435 Orchard Rd', 'Level 4', 'Singapore 238877', 'Singapore']",4.5,125,$$
764,The Seafood Market Place By Song fish,malay,1.30678,103.7883377,"['1 Vista Exchange Green Unit', '#01-18, Star Vista', 'Singapore 138617', 'Singapore']",4.0,1,$$
765,Vatos Urban Tacos,malay,1.2959732,103.8561986,"['36 Beach Rd', 'Singapore 189766', 'Singapore']",4.0,87,$$
766,Food Village @ Takashimaya,malay,1.302451,103.834845,"['391 Orchard Rd', 'Singapore 238872', 'Singapore']",4.0,13,$$
767,Ramen Keisuke Tori King,malay,1.275296,103.843668,"['100 Tras St', '#03-15', 'Singapore 079027', 'Singapore']",4.0,30,$$
768,JB Ah Meng,malay,1.3136214779291,103.886015567134,"['534 Geylang Rd', 'Singapore 389490', 'Singapore']",4.5,20,$$
769,Dragon Phoenix,malay,1.2916,103.845001,"['177A River Valley Rd', '#06', 'Singapore 179031', 'Singapore']",4.0,5,$$
770,Tanglin Market Place,malay,1.304923,103.823787,"['163 Tanglin Rd', '#B1-02/03', 'Singapore 247933', 'Singapore']",4.5,4,$$
771,Lang Nuong Viet Nam,malay,1.3119808673277,103.85969512993,"['18 Foch Rd', 'Singapore 209260', 'Singapore']",4.5,5,$$
772,Founder Bak Kut Teh,malay,1.30545617072555,103.860212026586,"['500 Jalan Sultan', '#01-09', 'Singapore 199020', 'Singapore']",4.5,14,$$
773,Shanghai Ren Jia,malay,1.37669,103.8411713,"['151 Ang Mo Kio Avenue 5', '#01-3046', 'Singapore 560151', 'Singapore']",4.0,13,$$
774,Hamburg Steak Keisuke,malay,1.27736,103.84468,"['72 Peck Seah St', 'Singapore 079329', 'Singapore']",4.5,10,$$
775,Mahota Commune,malay,1.30831,103.8623099,"['809 French Rd', 'Level 3, Kitchener Complex', 'Singapore 200809', 'Singapore']",5.0,5,$$
776,Char Restaurant,malay,1.31267,103.85956,"['363 Jalan Besar', 'Singapore 208994', 'Singapore']",4.5,8,$$
777,Empress,malay,1.28721724978963,103.851439990103,"['1 Empress Pl', '#01-03, Asian Civilisations Museum', 'Singapore 179555', 'Singapore']",4.5,10,$$
778,Brunches Cafe,malay,1.314428,103.853973,"['96 Rangoon Rd', 'Singapore 218375', 'Singapore']",4.5,25,$$
779,Hokkaido Ramen Santouka,malay,1.28796305006824,103.846003923218,"['6 Eu Tong Sen St', '#02-76', 'Singapore 059817', 'Singapore']",4.5,58,$$
780,Fatboy's The Burger Bar,malay,1.29888228707499,103.846076347301,"['38 Orchard Road', 'Singapore 238836', 'Singapore']",4.0,9,$$
781,My Awesome Cafe,malay,1.28016,103.8471,"['202 Telok Ayer Street', 'Singapore 068639', 'Singapore']",4.0,38,$$
782,Streets of London @ British Hainan,malay,1.31238129287846,103.898655921221,"['75 Carpmael Road', 'Singapore 429812', 'Singapore']",4.5,5,$$
783,Ippudo,malay,1.30199,103.836799,"['333A Orchard Rd', '04-02/03/04', 'Singapore 238897', 'Singapore']",4.0,79,$$
784,Alter Ego,malay,1.28923894692078,103.856581543506,"['8 Raffles Ave', '#01-13D', 'Singapore 039802', 'Singapore']",2.5,5,$$
785,Fatboy's The Burger Bar,malay,1.30695505297346,103.833477547556,"['187 Upper Thomson Rd', 'Singapore 228213', 'Singapore']",4.0,19,$$
786,Tiong Bahru Bakery,malay,1.28428,103.83383,"['56 Eng Hoon St', '#01-70', 'Singapore 160056', 'Singapore']",4.0,69,$$
787,Third & Sixth Bistrobar,malay,1.29604,103.85489,"['36 Seah St', 'Singapore 189673', 'Singapore']",4.5,10,$$
788,Going Om,malay,1.301332,103.858521,"['63 Haji Lane', 'Singapore 189256', 'Singapore']",4.5,19,$$
789,Wing Seong Fatty's,malay,1.30219792015325,103.852494098246,"['175 Bencoolen St', '#01-31, Burlington Square', 'Singapore 189649', 'Singapore']",4.0,15,$$
790,Wolf Burgers,malay,1.29500977028277,103.858787566423,"['3 Temasek Boulevard', '#01-455', 'Singapore 038983', 'Singapore']",4.5,13,$$
791,Two Chefs Eating Place,malay,1.30721268583436,103.800009302795,"['116 Commonwealth Crescent', '#01-129', 'Singapore 140116', 'Singapore']",3.5,17,$$
792,Boon Tong Kee,malay,1.32008,103.86256,"['34 Whampoa West', '#01-93', 'Singapore 330034', 'Singapore']",4.5,14,$$
793,Hopheads,malay,1.29680320030355,103.844118416309,"['178 Clemenceau Ave', '#B1-00', 'Haw Par Glass Tower', 'Singapore 239926', 'Singapore']",3.5,3,$$
794,Beach Road Kitchen,malay,1.2947,103.85551,"['30 Beach Rd', 'Level 1', 'Singapore 189763', 'Singapore']",4.5,13,$$
795,Asia Grand Restaurant,malay,1.2958962906156,103.853534789024,"['331 North Bridge Rd', '#01-02, #01-05 - 08', 'Singapore 188720', 'Singapore']",4.0,12,$$
796,YAYOI,malay,1.27440552748694,103.843374252319,"['100 Tras St', '#03-12, 100 AM', 'Singapore 569922', 'Singapore']",4.5,8,$$
797,Keng Eng Kee Seafood,malay,1.2860399,103.8034286,"['124 Bukit Merah Lane 1', '01-136', 'Singapore 150124', 'Singapore']",4.0,22,$$
798,City Hot Pot Shabu Shabu,malay,1.2839,103.851453,"['1 Raffles Pl', '#04-28', 'Singapore 048616', 'Singapore']",4.5,3,$$
